id,mileage,customer_id,dealership_id,interior_condition,powertrain,vehicle_type,structural_damage,exterior_condition,windshield,tires_status,tires_needs_new,tires_brand,wheels_alloy,wheels_size,wheels_condition,year,style,trans,engine,drivetrain,division,base_price,tires,seats,paint,color,interior_color,seconds_in_disposition,transports_count,bought_price,costs,profit
51241,152070,1888,1174,1,2,Live-Trade,1,2,2,0,4,Bridgestone,0,16,1,2003,4dr Sdn,"Transmission, 5 Speed Automatic, Electronically Controlled W/Overdrive, Hydra Matic, 5 L40 E","Engine, 3.2 L Dohc V6 Sfi (220 Hp [164.1 K W] @ 6000 Rpm, 220 Lb. Ft. [300.0 N M] @ 3400 Rpm)",Rear Wheel Drive,Cadillac,27750,0,"Seats, Front Bucket, Leather Seating Surfaces",0,Sterling,Lt gray/Ebony,1583302,1,600,320,bad
51268,167141,1888,1174,0,2,Live-Trade,1,0,2,0,4,Goodyear,0,20,1,1998,"Supercab 157"" XL",4 Speed Electronic Automatic Transmission W/Od,"4.6 L Efi Ohc V8 ""Triton"" Engine",Rear Wheel Drive,Ford,0,0,Cloth 40/60 Split Bench Seat,0,Oxford White (CC),Medium Graphite,1579726,1,600,320,bad
51297,154470,1888,1174,1,2,Live-Trade,1,1,2,0,4,Continental Tire,0,18,1,2000,"137"" WB Limited 4WD",4 Speed Electronically Controlled Automatic Transmission W/Od,6.8 L (415) Sohc Sefi V10 Engine,Four Wheel Drive,Ford,0,0,Leather Front Captains Chairs W/Console,0,Black,Medium Graphite,1012396,1,1700,320,average
51315,5001,882,441,2,2,Front-Line CPO,1,1,2,2,0,Other,0,18,1,2015,4dr Sdn SH-AWD V6 Tech,Automatic,3.5L V6 Cylinder Engine,All Wheel Drive,Acura,38959,0,"Parchment, Premium Milano Perforated Leather Trimmed Seats",0,Slate Silver Metallic,Ebony,25670,0,25500,35,good
51294,42367,686,6,2,2,Live-Trade,1,1,2,0,4,BFGoodrich,0,17,2,2015,4WD 4dr Rubicon,Transmission: 5 Speed Automatic (W5 A580),3.6L V6 Cylinder Engine,Four Wheel Drive,Jeep,34256,0,"Black, Leather Trimmed Bucket Seats",0,Billet Silver Metallic Clearcoat,Black,2321704,1,32500,515,bad
51089,12396,1260,576,2,2,Live-Trade,1,2,2,1,0,Goodyear,0,17,2,2015,4dr I4 CVT Sport,Automatic,2.4L 4 Cylinder Engine,Front Wheel Drive,Honda,22571,0,Cloth,0,White Orchid Pearl,Black,15353,1,16000,420,good
51326,280829,1371,776,0,1,Live-Trade,1,0,2,0,4,BFGoodrich,0,16,0,2006,4dr Mega Cab 160.5 4WD SLT,5 Speed Automatic Transmission,5.7 L V8 Hemi Engine,Four Wheel Drive,Dodge,31141,0,Cloth 40/20/40 Split Bench Seat,0,Bright Silver Metallic,Medium Slate Gray,83860,1,1000,160,good
51117,95298,1371,776,1,1,Live-Trade,1,1,2,2,0,Other,0,16,1,2006,4dr Wgn Touring AWD,4 Speed Automatic Transmission W/Autostick,3.5L V6 Cylinder Engine,All Wheel Drive,Chrysler,0,0,Leather Trimmed Bucket Seats,0,Inferno Red Crystal Pearl,Light Taupe,10664,0,1400,35,good
51400,72147,1371,776,2,2,Live-Trade,1,2,2,2,0,Goodyear,0,17,1,2011,4WD 4dr EX,Automatic,3.5L V6 Cylinder Engine,Four Wheel Drive,Honda,29687,0,"Gray, Fabric Seat Trim",0,Crystal Black Pearl,Gray,62524,0,12500,35,good
51113,63305,1846,561,1,2,Live-Trade,1,0,2,0,4,Uniroyal,0,15,1,2014,5dr HB Manual 1.6 S,Manual,1.6L 4 Cylinder Engine,Front Wheel Drive,Nissan,13646,0,Cloth,0,Morningsky Blue Metallic,Charcoal,784102,1,4200,235,good
51450,149401,1888,1174,1,2,Live-Trade,1,2,2,0,4,Continental Tire,0,16,1,2002,"Ext Cab 123"" WB LS",4 Speed Automatic Transmission W/Od,2.2 L (134) Sfi Gas/Ethanol Flex Fuel L4 (Vortec) Engine,Rear Wheel Drive,Chevrolet,15333,0,60/40 Reclining Front Split Bench Seat,0,Indigo Blue Metallic,Graphite,3881294,1,1500,370,bad
50898,181000,1888,1174,1,2,Live-Trade,1,1,2,0,4,Continental Tire,0,17,1,2004,4dr Sdn 5.0L 4MATIC,Automatic,5.0L 8 Cylinder Engine,All Wheel Drive,Mercedes-Benz,0,0,Leather Upholstered Seats,0,Desert Silver Metallic,Charcoal/Charcoal,15298,0,1100,35,good
50615,85299,1085,561,1,2,Live-Trade,1,2,2,2,2,Other,0,16,1,2000,"Supercab 139"" XL",4 Speed Electronic Automatic Transmission W/Od,4.2 L Efi V6 Engine,Rear Wheel Drive,Ford,16734,0,Cloth 40/60 Split Bench Seat,0,Silver Metallic,Medium Graphite,968761,1,1200,275,good
51349,24649,1260,576,2,2,Live-Trade,1,2,2,2,0,Bridgestone,0,18,2,2013,4WD 4dr Sahara,5 Speed Automatic Transmission,3.6L V6 Cylinder Engine,Four Wheel Drive,Jeep,29741,P255/70 R18 On/Off Road Owl Tires,"Black Interior, Leather Seat Trim",0,Bright White,Black Interior,366609,0,28500,35,average
51463,44950,1400,576,0,2,Live-Trade,1,1,2,1,0,Bridgestone,0,16,0,2011,3dr Man EX w/Navi,Manual,1.5L 4 Cylinder Engine,Front Wheel Drive,Honda,21418,0,"Gray, Cloth Seat Trim",0,Storm Silver Metallic,Gray,11186,0,4500,35,good
50738,79513,1112,94,2,2,Live-Trade,1,1,2,1,0,Firestone,0,16,0,2007,4WD 4dr V6 Limited (Natl),Automatic,4.0L V6 Cylinder Engine,Four Wheel Drive,Toyota,32705,0,Leather Seats,0,Black,Stone,261994,0,13200,35,good
51340,28330,1455,490,2,2,Live-Trade,1,2,2,2,0,Hankook,0,16,2,2014,4dr Sdn 1.8T Auto S,Automatic,1.8L 4 Cylinder Engine,Front Wheel Drive,Volkswagen,21189,0,"Moonrock, Cloth Seating Surfaces",0,Night Blue Metallic,Titan Black,2215598,1,9700,280,average
51585,169859,1528,441,0,2,Live-Trade,1,0,2,0,4,Other,0,16,0,1997,4dr Sdn,Automatic,3.0L V6 Cylinder Engine,Front Wheel Drive,Lexus,26050,0,Leather,0,Antique Sage Pearl,Ivory,1967067,1,300,205,bad
50768,55540,1580,968,2,2,Live-Trade,1,1,2,2,0,Firestone,0,17,2,2012,FWD 4dr LS w/2LS,"Transmission, 6 Speed Automatic",2.4L 4 Cylinder Engine,Front Wheel Drive,Chevrolet,23279,0,"Black, Cloth Seat Trim",0,Silver Ice Metallic,Black,101948,0,7000,60,good
51617,93990,1329,777,2,2,Live-Trade,1,1,2,2,2,Continental Tire,0,16,0,2008,4dr Sdn Auto 2.0T quattro,Automatic,2.0L 4 Cylinder Engine,All Wheel Drive,Audi,30041,0,Leather Seating Surfaces,0,Light Silver Metallic,Light Gray,94959,0,4000,60,good
51514,133009,1677,777,1,1,Live-Trade,1,0,2,0,4,Other,0,16,1,2004,4dr 4WD LS,"Transmission, 4 Speed Automatic, Electronically Controlled With Overdrive","Engine, Vortec 4200 Sfi I6",Four Wheel Drive,Chevrolet,0,0,Premium Cloth Seat Trim,0,Dark Gray Metallic,Medium Pewter,1404160,1,1100,160,bad
50830,121895,1297,675,1,2,Live-Trade,1,0,2,0,4,Other,0,17,1,2005,"Ext Cab 143.5"" WB 4WD SLT","Transmission, 4 Speed Automatic, Electronically Controlled W/Overdrive And Tow/Haul Mode","Engine, Vortec 5300 V8 Sfi, Aluminum Block With Steel Cylinder Sleeves",Four Wheel Drive,GMC,32230,0,"Seats, Front Power Reclining Full Feature Buckets",0,Silver Birch Metallic,Neutral,352832,1,2800,300,good
51704,7105,1821,196,2,2,Live-Trade,1,2,2,1,0,Goodyear,0,16,2,2016,"4WD Crew Cab 128.3"" Z71","Transmission, 6 Speed Automatic, Hmd, 6 L50","Engine, 3.6 L Sidi Dohc V6 Vvt",Four Wheel Drive,Chevrolet,33392,0,"Seats, Front Bucket",0,Inferno Orange Metallic,Jet Black,85354,1,29000,195,good
51145,160099,1018,248,1,1,Live-Trade,0,0,2,2,0,Other,0,15,1,1999,4dr Sdn GLS Auto,4 Speed Electronically Controlled Adaptive Dual Mode Automatic Transmission,2.0L 4 Cylinder Engine,Front Wheel Drive,Volkswagen,15907,0,"""Format"" Cloth Trim",0,Cool White,Black,779206,0,100,60,average
51666,144086,1627,1121,2,2,In-Stock Trade,1,2,2,1,0,Other,0,17,2,2010,5dr 7-Pass Van XLE Ltd AWD (Natl),Automatic,3.5L V6 Cylinder Engine,All Wheel Drive,Toyota,34077,0,"Stone, Leather Seat Trim",0,Silver Pine Mica,Stone,1303764,1,8200,160,bad
51135,88083,159,94,2,2,Live-Trade,1,1,2,0,4,Other,0,18,1,2008,FWD 4dr SLT1,"Transmission, 6 Speed Automatic, Electronically Controlled",3.6L V6 Cylinder Engine,Front Wheel Drive,GMC,32421,0,"Ebony, Seat Trim, Leather Appointed Seating On First And Second Rows",0,Medium Brown Metallic,Ebony,77648,0,7200,60,good
51788,304899,364,146,0,2,In-Stock Trade,1,1,2,1,0,Firestone,0,16,1,2007,"2WD Reg Cab 161.5"" WB,84.9"" CA WT","Transmission, 4 Speed Automatic, Heavy Duty, Electronically Controlled With Overdrive And Tow/Haul Mode.","Engine, Vortec 6.0 L V8 Sfi",Rear Wheel Drive,GMC,21118,0,"Seat Trim, Vinyl","Paint, Solid",Summit White,Pewter,72307,1,1600,174,good
51808,139811,1088,366,2,2,Live-Trade,1,1,2,2,0,Michelin,0,16,1,2007,4WD 4dr V6 SR5 (Natl),Automatic,4.0L V6 Cylinder Engine,Four Wheel Drive,Toyota,0,0,Cloth Seats,0,Natural White,Stone,1833154,1,6600,1460,bad
50943,106888,1260,576,1,1,Live-Trade,1,1,2,1,0,BFGoodrich,0,16,0,2006,2dr Sport,6 Speed Manual Transmission,4.0L Straight 6 Cylinder Engine,Four Wheel Drive,Jeep,21446,0,Cloth High Back Front Bucket Seats,0,Bright Silver Metallic,Dark Slate Gray,109746,0,7300,60,average
51319,96634,1246,744,1,2,Live-Trade,1,2,2,1,0,Goodyear,0,20,0,2009,4WD 4dr 1500 SLT w/4SB,"Transmission, 6 Speed Automatic","Engine, Vortec 5.3 L V8 Sfi Flexfuel With Active Fuel Management",Four Wheel Drive,GMC,45509,0,"Seats, Second Row Captains Chairs",0,White Diamond Tricoat,Ebony,793303,0,14500,-440,good
51887,33937,1329,777,2,2,Front-Line,1,2,2,1,0,Goodyear,0,16,2,2013,4WD 4dr Sport,5 Speed Automatic Transmission,3.6 L Smpi 24 V Vvt V6 Engine,Four Wheel Drive,Jeep,25256,0,"Black Interior, Cloth Seat Trim",0,Bright White,Black Interior,1738837,1,24200,255,average
51584,135637,1371,776,1,2,Live-Trade,1,1,2,2,0,Goodyear,0,16,1,2003,"4dr 114"" WB Premier w/4.6L AWD",5 Speed Automatic Transmission W/Od,4.6L 8 Cylinder Engine,All Wheel Drive,Mercury,33464,0,Two Tone Leather Seat Trim,0,Mineral Grey Metallic,M Dark Parchment,170254,1,800,160,average
51534,94649,1325,776,1,2,Live-Trade,1,0,2,1,0,Firestone,0,15,1,2008,4dr Sdn I4 CVT 2.0,Automatic,2.0L 4 Cylinder Engine,Front Wheel Drive,Nissan,0,0,Cloth,0,Sonoma Sunset Pearl,Charcoal/Steel,97070,0,2000,60,good
51675,190005,1107,571,1,2,Live-Trade,1,1,1,1,0,Hankook,0,17,1,2007,4WD 4dr 1500 LT,"Transmission, 4 Speed Automatic, Electronically Controlled",5.3L 8 Cylinder Engine,Four Wheel Drive,Chevrolet,35268,0,"Seats, Front Bucket",0,Graystone Metallic,Ebony,1825304,1,6000,60,bad
51412,53044,1235,571,2,2,Live-Trade,1,2,1,2,0,Firestone,0,18,2,2015,"4WD SuperCrew 145"" Lariat",Transmission: Electronic 6 Speed Automatic,Engine: 5.0 L V8 Ffv,Four Wheel Drive,Ford,40920,0,"Black, Leather Trimmed Bucket Seats",0,Ingot Silver Metallic,Black,166833,1,29500,365,good
51913,33971,1763,1140,2,2,Aged Unit,1,2,2,2,0,Other,0,17,1,2013,4dr Sdn 2.4L Auto Limited,Automatic,2.4L 4 Cylinder Engine,Front Wheel Drive,Hyundai,0,0,"Camel, Leather Seats",0,Shimmering White,Camel,157994,1,11300,635,good
51912,37455,1763,1140,2,2,Aged Unit,1,1,2,2,0,Other,0,18,1,2012,4dr Sdn 2.4L Auto SE,Automatic,2.4L 4 Cylinder Engine,Front Wheel Drive,Hyundai,0,0,"Black, Cloth Seats W/Leather Bolster",0,Midnight Black,Gray,84999,1,8500,270,good
51835,99938,1329,777,2,2,Live-Trade,1,1,2,2,2,Other,0,16,1,2002,4dr Sdn SE Auto,Automatic,3.5L V6 Cylinder Engine,Front Wheel Drive,Nissan,22871,0,Cloth Seat Trim,0,Sterling Mist Metallic,Frost,80103,0,1000,60,average
51732,182635,530,248,1,1,In-Stock Trade,1,0,2,2,0,Firestone,0,16,0,2003,4dr 2.5 XS Auto w/Prem Pkg &#38; Lthr,Automatic,2.5L 4 Cylinder Engine,All Wheel Drive,Subaru,23274,0,Leather Seat Trim,0,Platinum Silver Metallic,Gray,722170,1,800,60,bad
52010,27870,1580,968,2,2,In-Stock Trade,1,0,2,2,0,Goodyear,0,17,1,2015,"4WD Reg Cab 120.5"" Tradesman",Transmission: 6 Speed Automatic (65 Rfe),Engine: 3.6 L V6 24 V Vvt,Four Wheel Drive,Ram,28833,0,"Diesel Gray/Black, Cloth 40/20/40 Bench Seat",0,Blue Streak Pearlcoat,Diesel Gray/Black,1032710,2,17400,525,average
52026,39384,1897,1179,0,2,In-Stock Trade,1,1,2,1,0,Hankook,0,19,2,2013,4dr Sdn AWD,8 Speed Automatic Transmission,3.6 L V6 Vvt Engine,All Wheel Drive,Chrysler,31467,0,Leather,0,Glacier Blue Pearl,Black/Light Frost Beige,80610,0,15000,60,good
51817,44090,1325,776,1,2,Live-Trade,1,2,2,1,0,Other,0,17,2,2014,5dr Wgn CVT S FWD,Automatic,1.6L 4 Cylinder Engine,Front Wheel Drive,Nissan,0,0,Cloth,0,Brilliant Silver,Black,419798,1,9700,200,good
51582,50597,1371,776,1,2,Live-Trade,1,1,2,0,4,Continental Tire,0,16,1,2013,AWD 4dr SV,Automatic,2.5L 4 Cylinder Engine,All Wheel Drive,Nissan,0,0,Cloth,0,Black Amethyst,Gray,1205454,1,10500,308,bad
52034,55882,1897,1179,2,2,Front-Line,1,1,2,1,0,Continental Tire,0,16,0,2011,4dr Sdn I4 Manual SE-R Spec V,Manual,2.5L 4 Cylinder Engine,Front Wheel Drive,Nissan,19228,0,Cloth,0,Aspen Ice,Charcoal,76899,0,7200,60,good
52065,79638,635,146,2,2,Front-Line,1,1,2,1,0,Other,0,18,1,2012,4dr Sdn 2.0T Auto SX,Automatic,2.0L 4 Cylinder Engine,Front Wheel Drive,Kia,24760,0,Leather,0,Corsa Blue,Black,65001,0,9500,60,good
51507,12835,1400,576,2,2,Live-Trade,1,1,2,2,0,Continental Tire,0,16,0,2015,4dr Sdn FWD 1.8T Premium,Automatic,1.8L 4 Cylinder Engine,Front Wheel Drive,Audi,27808,0,"Titanium Gray, Leather Seating Surfaces",0,Dakota Gray Metallic,Black,4229098,1,18000,-525,bad
52112,19742,1696,284,2,2,Front-Line,1,2,2,1,0,Yokohama,0,17,2,2016,AWD 4dr Auto Touring,Automatic,2.5L 4 Cylinder Engine,All Wheel Drive,Mazda,25716,0,"Sand/Parchment, Cloth Seat Trim",0,Jet Black Mica,Black,13413,1,19000,160,good
52104,11591,1696,284,2,2,Front-Line,1,2,2,1,0,Hankook,0,18,2,2017,SX Turbo FWD,Automatic,2.0L 4 Cylinder Engine,Front Wheel Drive,Kia,30763,0,"Gray, Leather Seat Trim",0,Black Cherry,Black,13413,1,23500,160,good
52109,19273,1696,284,2,2,Front-Line,1,2,2,2,0,Michelin,0,17,2,2013,4dr Sdn I4 Auto,Automatic,2.4L 4 Cylinder Engine,Front Wheel Drive,Acura,28719,0,"Parchment, Leather Seat Trim",0,Graphite Luster Metallic,Parchment,13390,1,15300,160,good
52099,21429,1696,284,2,2,Front-Line,1,2,2,2,0,Michelin,0,17,2,2013,4dr Sdn I4 Auto,Automatic,2.4L 4 Cylinder Engine,Front Wheel Drive,Acura,28719,0,"Parchment, Leather Seat Trim",0,Crystal Black Pearl,Parchment,13336,1,15300,160,average
52100,96054,1696,284,2,2,Front-Line,1,2,2,2,0,Sumitomo,0,18,2,2013,2WD 4dr SL,Automatic,3.5L V6 Cylinder Engine,Front Wheel Drive,Nissan,31770,0,Leather,0,Super Black,Charcoal,1042999,1,12400,195,average
52102,46938,1696,284,2,2,In-Stock Trade,1,2,2,1,0,Firestone,0,18,2,2015,4dr Sdn V6 3.5 SL,Automatic,3.5L V6 Cylinder Engine,Front Wheel Drive,Nissan,30138,0,"Beige, Leather Appointed Seat Trim",0,Cayenne Red,Beige,94287,0,13500,60,good
52118,121277,1329,777,1,0,Live-Trade,1,0,2,2,2,Fuzion,0,16,1,2004,"4dr 114"" WB 4.0L XLT 4WD",5 Speed Automatic Transmission W/Od,4.0 L (245) Sohc Sefi V6 Ffv Engine,Four Wheel Drive,Ford,28811,0,Cloth Low Back Sport Front Bucket Seats,Solid Paint,Silver Birch Metallic,Midnight Grey,2428423,0,200,60,average
51341,109151,854,405,1,2,Live-Trade,1,1,2,2,0,BFGoodrich,0,17,1,2011,4dr Wgn Touring-L,6 Speed Automatic Transmission W/Autostick,3.6 L 24 Valve Vvt V6 Flex Fuel Engine,Front Wheel Drive,Chrysler,30886,0,"Black/Light Graystone Interior, Leather Seat Trim",0,Black,Black/Light Graystone Interior,321326,1,6500,-285,average
51969,38949,1534,524,2,2,Live-Trade,1,1,1,1,0,Other,0,18,1,2014,5dr Touring,Automatic,3.5L V6 Cylinder Engine,Front Wheel Drive,Honda,38273,0,"Gray, Leather Seat Trim",0,Modern Steel Metallic,Gray,259350,0,23800,60,good
51827,112803,1085,561,2,2,Live-Trade,1,1,2,2,0,General Tire,0,17,1,2005,"Access 128"" V6 Manual 4WD (Natl)",Manual,4.0L V6 Cylinder Engine,Four Wheel Drive,Toyota,20408,0,Cloth,0,Super White,Graphite,258779,0,7000,60,good
52185,193714,1380,776,1,2,Live-Trade,1,1,2,0,4,Fuzion,0,16,1,2000,4dr Sdn Luxury,Automatic,3.0L V6 Cylinder Engine,Front Wheel Drive,Infiniti,0,0,Leather,0,Autumn Bronze Pearl,Sage,2346709,0,100,60,average
52278,196174,519,196,2,2,Aged Unit,1,1,2,2,0,Firestone,0,16,0,2008,5dr HB (Natl),Automatic,1.5L 4 Cylinder Engine,Front Wheel Drive,Toyota,21064,0,Leather Seat Trim,0,Classic Silver Metallic,Dark Gray,425785,0,1600,60,good
52002,116088,1088,366,1,1,Live-Trade,1,0,2,2,0,Other,0,16,1,2006,5dr Sport Auto,4 Speed Sport Automatic Transmission W/Od & Manual Mode,2.3L 4 Cylinder Engine,Front Wheel Drive,Mazda,16326,0,Cloth,0,Phantom Blue Mica,Black,1664552,1,900,270,bad
52215,155240,1325,776,1,2,Live-Trade,1,0,2,2,0,Other,0,16,1,2001,2dr Cpe Auto,Automatic,2.2L 4 Cylinder Engine,Front Wheel Drive,Honda,21973,0,Cloth,0,Satin Silver Metallic,Black,816264,1,500,160,bad
52430,28319,364,146,2,2,Front-Line,1,2,2,1,0,Bridgestone,0,20,1,2013,"2WD SuperCrew 145"" FX2",6 Speed Electronic Automatic Transmission W/Od & Tow/Haul Mode,3.5 L V6 Ecoboost Engine,Rear Wheel Drive,Ford,34951,0,"Black, Leather Front Bucket Seats",0,Ruby Red Metallic Tinted Clearcoat,Black,145890,0,26400,60,good
52242,130862,1677,777,1,1,Live-Trade,1,0,2,1,0,Bridgestone,0,17,1,2005,4dr 1500 AWD,"Transmission, 4 Speed Automatic, Heavy Duty, Electronically Controlled With Overdrive And Tow/Haul Mode",6.0L 8 Cylinder Engine,All Wheel Drive,GMC,0,0,Leather,0,Summit White,Stone Gray,96163,1,2700,435,good
52345,94628,1088,366,1,2,Live-Trade,1,2,2,2,0,Firestone,0,16,1,2012,2WD 4dr Man ES,Manual,2.0L 4 Cylinder Engine,Front Wheel Drive,Mitsubishi,18001,0,"Black, Fabric Seat Trim",0,Cool Silver Metallic,Black,2440510,1,4100,160,bad
52399,20384,9,6,2,2,Live-Trade,1,1,2,2,2,Bridgestone,0,18,0,2014,4dr I4 CVT Sport,Automatic,2.4L 4 Cylinder Engine,Front Wheel Drive,Honda,22435,0,Leather,0,Crystal Black Pearl,Black,78387,0,14800,60,good
52532,91580,637,508,2,2,Live-Trade,1,1,2,0,0,Michelin,0,17,1,2012,4WD 4dr V6 SV,Automatic,4.0L V6 Cylinder Engine,Four Wheel Drive,Nissan,32086,0,Cloth,0,Super Black,Graphite,2046765,1,10000,345,bad
52058,100531,1425,576,1,2,Live-Trade,1,0,2,2,0,Goodyear,0,16,0,2008,5dr Man i,Manual,2.5L 4 Cylinder Engine,All Wheel Drive,Subaru,16711,0,Cloth,0,Spark Silver Metallic,Off Black,75140,0,2300,60,good
52470,18220,1696,284,2,2,In-Stock Trade,1,2,2,2,0,Michelin,0,18,2,2016,2dr Cpe SXT,Transmission: 8 Speed Automatic (845 Re),3.6L V6 Cylinder Engine,Rear Wheel Drive,Dodge,26666,0,"Black, Houndstooth Cloth Sport Seats",0,Pitch Black Clearcoat,Black,62055,0,17500,60,good
52467,18033,1696,284,2,2,Front-Line,1,2,2,1,0,Goodyear,0,17,2,2016,"2WD Quad Cab 140.5"" SLT",Transmission: 8 Speed Automatic (8 Hp70),Engine: 5.7 L V8 Hemi Mds Vvt,Rear Wheel Drive,Ram,32960,0,"Diesel Gray/Black, Cloth 40/20/40 Bench Seat",0,Bright Red,Diesel Gray/Black,62055,0,21000,60,average
52466,34001,1696,284,2,2,Front-Line,1,2,2,2,0,Goodyear,0,17,2,2015,"2WD Quad Cab 140.5"" SLT",Transmission: 8 Speed Automatic (8 Hp70),Engine: 5.7 L V8 Hemi Mds Vvt,Rear Wheel Drive,Ram,31826,0,"Diesel Gray/Black, Cloth 40/20/40 Bench Seat",0,Bright White Clearcoat,Diesel Gray/Black,62054,0,19500,60,good
52581,7216,1138,224,2,2,Live-Trade,1,2,2,1,0,Continental Tire,0,18,2,2016,2dr Cpe Auto RWD,Automatic,3.0L V6 Cylinder Engine,Rear Wheel Drive,Jaguar,62322,0,"Camel/Jet Stitch, Leather Seating Surfaces",0,Black Berry,Camel/Jet Stitch,270033,1,47000,410,good
52509,157502,1317,673,0,2,Live-Trade,1,0,2,2,0,Toyo,0,16,0,2002,"Ext Cab 143.5"" WB 4WD LT",4 Speed Automatic Transmission W/Od,5.3 L (325) Sfi V8 (Vortec) Engine,Four Wheel Drive,Chevrolet,28882,0,Leather Seat Trim,Solid Paint,Onyx Black,Graphite,1394113,1,2500,270,good
52600,21189,1897,1179,2,2,Front-Line,1,1,2,1,0,Continental Tire,0,17,2,2016,5dr HB Titanium,Transmission: 6 Speed Powershift Automatic,Engine: 2.0 L I 4 Gdi Ti Vct Flex Fuel,Front Wheel Drive,Ford,22657,"Tires: 18"" Low Profile High Performance As Tires","Medium Soft Ceramic, Heated Leather Trimmed Sport Front Bucket Seats",0,White Platinum Metallic Tri-Coat,Medium Soft Ceramic,1397213,2,12700,670,average
51985,11242,1112,94,2,2,Live-Trade,1,2,2,1,0,Dunlop,0,16,2,2015,AWD 5dr Touring,Automatic,2.4L 4 Cylinder Engine,All Wheel Drive,Honda,30868,0,"Beige, Leather Seat Trim",0,Mountain Air Metallic,Beige,87880,0,24000,60,good
52504,78486,969,178,1,0,Live-Trade,1,1,2,2,0,Toyo,0,18,0,2012,4WD 4dr Auto SE w/Sunroof & Nav,Automatic,2.0L 4 Cylinder Engine,Four Wheel Drive,Volkswagen,31182,0,"Black, Leatherette Seat Trim",0,Pepper Gray Metallic,Black,607165,1,4000,115,good
52482,193045,159,571,0,2,In-Stock Trade,1,2,2,2,0,Other,0,20,1,2007,"4WD Crew Cab 130"" LTZ","Transmission, 4 Speed Automatic, Electronically Controlled With Overdrive And Tow/Haul Mode","Engine, Vortec 5.3 L V8 Sfi Flexfuel With Active Fuel Management,",Four Wheel Drive,Chevrolet,33090,0,Custom Leather Appointed Seat Trim,0,Black,Ebony,83997,1,6000,738,good
52520,22042,1904,1182,2,2,Front-Line,1,2,2,2,0,Other,0,18,2,2014,4dr DSG GLI Edition 30 PZEV,Automatic,2.0L 4 Cylinder Engine,Front Wheel Drive,Volkswagen,0,0,Leather,0,Reflex Silver Metallic,Black/Carbon,83503,0,16200,60,average
52649,165439,159,571,0,1,In-Stock Trade,1,0,2,2,0,Other,0,17,1,2004,"Ext Cab 143.5"" WB 4WD","Transmission, 4 Speed Automatic, Electronically Controlled With Overdrive And Tow/Haul Mode","Engine, Vortec 5300 V8 Sfi",Four Wheel Drive,Chevrolet,25396,0,"Seat Trim, Cloth",0,Dark Green Metallic,Dark Charcoal,4247364,2,2600,345,bad
52594,20779,1395,808,2,2,Live-Trade,1,2,2,1,2,Pirelli,0,20,2,2016,2dr Cpe SRT Hellcat,Transmission: 8 Speed Automatic Hp90,Engine: 6.2 L V8 Supercharged,Rear Wheel Drive,Dodge,60376,0,"Black, Laguna Performance Seats W/Srt Embossed Logo",0,Go Mango,Black,158268,0,47000,60,good
52627,84598,1329,777,0,1,Live-Trade,1,0,2,1,2,Other,0,16,1,2003,EX Auto V6 w/Leather,Automatic,3.0L V6 Cylinder Engine,Front Wheel Drive,Honda,23214,0,Leather,Standard Paint,Eternal Blue Pearl,Gray,108180,0,1500,60,good
52708,39209,1696,284,2,2,Front-Line,1,2,2,2,0,Dunlop,0,18,2,2014,RWD 4dr V6 SR5 (Natl),Automatic,4.0L V6 Cylinder Engine,Rear Wheel Drive,Toyota,30193,0,"Black/Graphite, Low Fabric Seat Trim",0,Magnetic Gray Metallic,Black/Graphite,15966,1,24500,160,good
52717,55662,1454,404,2,2,Live-Trade,1,1,2,1,0,Other,0,19,1,2013,FWD 4dr 2.0T Sport,Automatic,2.0L 4 Cylinder Engine,Front Wheel Drive,Hyundai,0,0,Leather & Premium Equipment Pkg,0,Marlin Blue,Gray,96008,1,13500,235,good
52455,78162,1528,441,1,2,Live-Trade,1,1,2,2,2,Other,0,16,1,2009,4dr Wgn Touring,4 Speed Automatic Vlp Transmission W/Od,2.4 L Dohc 16 Valve Turbo I4 Engine,Front Wheel Drive,Chrysler,19508,0,Cloth,0,Deep Water Blue Pearl,Pastel slate gray,90211,0,600,60,good
52652,157407,159,569,0,2,In-Stock Trade,1,0,2,2,0,Bridgestone,0,18,0,2007,4WD 4dr 1500 LTZ,"Transmission, 4 Speed Automatic, Electronically Controlled","Engine, Vortec 5.3 L V8 Sfi Flex Fuel",Four Wheel Drive,Chevrolet,37126,0,Custom Leather Appointed Seating Surfaces,0,Dark Blue Metallic,Light Cashmere/Ebony,172545,0,7800,60,good
52380,145446,1299,679,0,2,Live-Trade,1,1,2,0,4,Other,0,16,1,2007,4WD 4dr V6 SR5 (Natl),Automatic,4.0L V6 Cylinder Engine,Four Wheel Drive,Toyota,26709,0,Cloth Seats,Standard Paint,Galactic Gray Mica,Stone,2941765,1,6700,60,bad
52608,179228,637,776,2,2,Live-Trade,1,1,2,0,4,Other,0,16,1,2000,2dr Sahara,Hd 5 Speed Manual Transmission W/Od,"4.0 L (242) Smfi I6 ""Power Tech"" Engine",Four Wheel Drive,Jeep,18596,0,Premium Cloth High Back Front Bucket Seats,0,Desert Sand Pearl,Camel/Dark Green,167641,1,2200,195,good
